FCET_type,MY,Age,MPkgH2,MPGGE,MPDGE,MJPKM
HD Port Drayage,2027,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,20,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,20,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,20,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,20,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,21,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,21,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,21,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,21,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,22,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,22,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,22,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,22,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,23,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,23,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,23,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,23,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,24,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,24,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,24,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,24,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,25,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,25,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,25,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,25,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,26,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,26,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,26,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,26,13.9,13.64082433758587,15.75515210991168,5.361239734274196
